-154.83, -120.82
113.74, 134.86
-176.83, -42.81
31.68, -131.47
79.32, 232.29
-124.23, -44.21
-188.66, -64.38
19.19, -253.74
46.37, -233.52
-50.33, 78.2
-57.45, 159.86
114.29, -337.72
-1.18, 38.77
13.58, -22.04
5.33, 172.47
-270.91, 19.03
15.19, -264.37
-43.64, -100.15
217.88, 76.02
-2.53, -287.81
-111.46, -9.04
24.97, 43.44
33.89, 108.13
102.31, 146.03
35.41, 2.68
46.21, -160.52
171.68, 122.35
-132.73, 2.49
-112.76, 102.54
161.67, 233.17
-111.05, -33.01
-99.77, 75.21
112.01, 241.47
-50.96, 154.78
-103.6, -36.75
-31.99, 121.05
-149.3, 134.53
36.2, 168.82
134.52, 94.86
-187.22, -183.27
-117.21, 110.79
49.22, -161.09
3.99, -56.46
13.79, 7.22
125.46, -183.61
77.76, -142.02
29.7, 62.24
-80.72, 78.8
-270.02, 114.74
-50.16, -298.77
-20.61, 17.7
3.65, 227.34
96.05, 147.77
-83.63, 36.05
-101.23, -129.16
149.56, 62.66
278.09, -78.15
-119.08, -35.79
-38.47, 124.7
-169.2, 85.99
-188.15, -212.38
-46.24, 86.03
178.45, 236.61
240.83, 143.98
-13.82, -82.04
74.24, -112.85
227.42, -58.91
162.21, -47.89
180.52, 62.86
40.38, 94.72
-202.56, -96.58
-116.23, 139.89
-61.76, 99.97
43.91, -42.67
48.39, -50.4
134.21, 135.57
181.66, -56.76
-30.93, 184.0
-11.35, 129.86
-24.22, 97.67
267.76, 28.95
17.61, 56.88
-72.41, -58.92
-116.89, 156.71
-261.19, -31.76
-12.53, -131.94
323.11, -69.1
-3.28, -32.45
86.51, -54.45
-126.25, 56.71
-9.69, 148.37
-37.97, -275.8
85.51, -118.83
27.04, -90.02
-175.76, 18.01
112.48, 41.33
-62.57, 12.73
-369.28, 1.35
-50.97, 44.9
-78.46, 21.23
134.58, 59.93
-199.21, 94.75
112.38, -41.11
-311.03, -149.31
80.44, -233.39
-54.73, 179.39
-57.15, -212.61
121.58, 230.76
90.68, -11.13
40.77, -20.7
-44.65, 66.67
126.2, -61.82
-250.68, 304.59
84.86, -67.25
377.97, 404.98
-283.97, 158.54
60.65, 143.34
84.89, -149.55
65.92, 39.76
-54.74, -64.89
-82.5, -30.29
-26.97, -62.87
-99.9, -173.39
302.59, 160.04
-27.59, -230.51
112.72, -119.83
-221.19, 123.27
127.33, 33.22
330.45, 2.41
-121.2, -52.96
-3.9, 18.09
-36.33, -43.93
-124.73, -79.35
-246.12, 69.74
38.39, 8.01
-107.2, -44.96
-336.2, 280.08
-84.77, 237.17
-4.69, 14.6
-67.26, 309.08
-6.55, 29.82
11.6, -54.16
55.47, -40.97
-21.29, 45.41
79.03, -34.34
207.16, 6.68
-49.16, -64.65
-53.32, -15.08
449.41, 301.85
-143.89, 162.54
5.37, 78.61
113.75, 91.65
-51.25, 185.58
119.38, 20.06
245.75, -118.62
322.21, -57.0
85.83, -35.5
-3.9, -67.51
-17.76, 8.83
3.26, 89.01
-9.62, -19.41
-216.69, -127.82
241.83, -111.74
13.55, 16.93
-87.57, 176.81
-282.92, -32.2
131.19, -164.29
160.9, 54.16
194.02, -11.26
195.16, -160.86
-196.59, -23.0
51.31, 66.04
72.92, 69.46
331.6, 175.05
99.84, -81.49
-32.09, 188.7
164.39, -128.42
72.01, -71.62
-25.56, -84.34
368.08, -100.41
116.37, 108.02
-121.47, -65.38
-23.82, 57.98
61.46, 45.43
-2.76, 112.74
-165.18, 51.52
233.78, -43.05
-33.21, -138.69
-69.48, -135.19
35.2, -168.68
-65.03, -144.7
-210.85, 322.4
-137.58, 35.01
-145.49, 99.88
99.15, -10.01
-11.23, -100.57
-188.85, 37.53
-213.7, 352.08
-67.52, 188.4
-4.45, -57.18
235.23, 109.4
162.55, 121.73
236.56, 79.0
218.98, -67.25
149.26, 48.87
-168.47, -42.2
54.5, -111.08
5.34, 34.7
-10.39, -171.2
-149.52, -98.94
58.81, -95.82
17.54, 19.69
26.81, -9.32
76.7, 151.53
-34.56, -195.53
44.11, -278.32
-11.12, -24.55
-9.55, -178.87
206.39, 21.57
51.33, 126.88
-105.89, 298.58
-280.09, -93.78
170.15, 164.64
-194.53, -52.73
-195.44, -127.83
84.13, -34.95
7.78, -17.34
-128.2, -184.43
16.19, 152.23
-110.47, 112.12
-62.33, 73.45
217.97, -18.14
30.66, -226.43
-85.97, -343.55
36.0, 39.72
60.46, -139.19
211.1, 8.2
26.25, -58.53
-61.88, 55.95
-129.23, -71.22
143.38, -47.49
-21.18, -17.43
28.11, -23.26
327.39, -39.67
21.82, -67.02
126.87, 172.12
143.62, -3.2
125.32, 71.41
-90.83, 185.21
-209.9, 114.81
-123.19, 132.45
-96.06, -17.22
89.71, -80.57
-28.79, -149.8
-160.44, 3.89
7.88, 58.34
223.91, -86.76
121.12, 168.2
-146.53, 50.74
-33.42, 6.28
8.27, -154.68
-109.04, 65.29
-95.77, 118.19
-11.3, -133.48
-170.39, -4.83
330.69, 92.49
64.71, -147.48
-14.33, 158.79
69.32, -86.3
-47.04, 221.37
68.76, 146.06
57.96, -101.32
-22.15, 158.74
-224.3, -227.5
12.73, 217.0
-142.71, 81.9
-35.41, 198.92
-154.04, -21.29
-37.34, -162.12
-167.4, -68.08
-68.01, -29.62
56.03, 164.72
-111.35, -131.63
41.87, -9.72
-26.99, 38.42
-116.16, -162.45
-96.34, -47.47
-14.14, -271.38
249.94, 133.66
51.39, -157.15
-296.33, 188.92
-67.36, 389.04
34.55, 29.62
-209.69, 57.37
-19.18, -137.4
48.26, 176.72
189.06, 268.06
-158.04, -364.99
0.16, -199.24
-67.28, -140.15
9.48, 13.8
-420.04, 307.42
-11.04, 69.97
41.47, -166.98
-198.5, -31.73
178.07, 248.17
-101.04, 73.45
104.76, 147.01
-23.76, 35.69
96.55, -71.25
115.63, 253.64
249.65, 46.67
172.6, 14.0
127.95, -82.44
156.17, 108.45
47.46, 74.0
-1.83, -17.42
71.64, 109.4
-28.93, 73.8
-205.82, 27.98
52.53, -55.4
211.1, -122.19
68.82, 78.06
-298.71, 77.62
-50.48, 142.98
-17.97, -105.72
53.02, -35.35
12.82, -58.0
-127.22, 65.84
-217.93, -95.17
-38.54, 87.34
-108.82, 225.31
-103.09, 311.09
10.23, -29.62
4.09, 401.74
239.03, 214.86
39.15, -29.62
-149.59, 143.0
95.63, 99.91
147.94, 19.71
268.74, 198.98
-5.72, -14.62
-295.66, 26.16
237.69, -40.29
-129.29, 21.6
-3.5, 178.1
-103.77, -218.17
72.51, 216.75
-65.79, 118.71
227.45, 228.73
67.02, -163.87
-75.58, -44.68
119.32, -101.65
210.26, -63.59
234.31, 69.64
132.77, -30.06
-103.35, 41.5
-13.7, 12.06
-132.58, -125.75
-28.41, 77.53
-37.06, -12.61
183.51, -16.27
276.42, 15.04
-184.23, 14.36
14.12, 40.95
97.33, -84.86
39.88, 85.23
245.45, -128.56
-264.88, 124.42
99.02, -272.89
-232.16, 96.14
0.49, -49.64
-0.12, 63.59
225.38, 306.01
117.64, -117.86
-308.78, -88.35
-19.6, -20.77
-121.58, -43.71
51.76, 127.44
565.37, 60.42
195.04, -210.78
-109.93, 55.96
-122.49, 100.79
-77.98, 88.46
-46.45, -16.81
58.12, 175.39
4.42, -66.48
-12.34, 54.47
-99.48, 180.93
-33.57, 71.8
119.25, -73.69
285.88, 142.19
111.43, -16.06
130.38, 44.02
-57.62, -96.32
-104.51, -136.58
276.39, 83.14
-137.83, -193.26
-140.84, -78.18
-281.67, 88.69
13.23, 24.84
57.21, 109.51
-102.55, -55.03
251.8, 317.18
-345.67, -91.9
-38.03, 292.17
325.56, -217.2
-204.07, -74.78
90.21, 85.68
-121.66, 153.01
148.65, -410.38
-141.52, 148.23
-144.88, -195.71
-23.3, -58.36
-192.59, 126.53
6.25, 144.86
-151.59, 144.85
-63.74, -465.88
318.34, 14.49
33.76, 327.05
193.78, -73.47
98.62, -9.93
49.17, 93.97
164.99, -232.15
45.31, 77.89
-136.26, -15.55
66.84, 102.94
132.35, 182.95
-100.74, 268.05
-58.08, 165.85
40.45, 109.22
23.51, 18.0
171.94, 2.6
99.14, 226.55
72.34, 72.36
-187.93, 153.48
-66.26, -192.56
-375.73, -95.76
12.51, -53.25
5.8, -2.59
30.27, 102.61
278.57, 73.95
-219.65, 113.04
-12.61, -128.5
77.65, 120.7
-215.68, 57.95
-227.07, -26.18
-345.79, -41.46
-64.22, 186.88
173.49, 5.48
-164.55, 113.69
216.16, 51.25
270.73, 22.18
-125.77, -50.82
133.08, -1.92
62.85, 31.83
-224.68, -204.34
156.79, 36.92
-25.2, -47.67
38.9, 45.35
21.45, 40.08
108.54, 151.56
106.59, 87.01
107.73, 214.02
-67.98, 221.86
-119.06, 136.73
-25.88, 201.08
-130.96, 8.11
152.64, 184.78
121.11, 36.11
10.12, 145.69
-73.89, 134.74
-114.34, -73.17
9.7, 41.16
101.25, -315.04
-143.93, -98.42
70.1, 125.4
-13.06, 76.37
-145.61, -3.23
218.24, 156.33
84.53, 86.8
158.46, -43.65
-49.1, 21.17
-158.15, 28.43
-207.74, -108.06
5.36, 16.95
-54.08, 130.06
-222.43, -72.75
-19.17, 20.18
40.48, -117.8
262.94, -165.36
-113.87, -102.49
102.27, 5.96
35.4, 71.67
139.39, 152.42
-177.29, 239.32
-122.94, -34.01
-167.24, 59.44
-32.2, -143.48
0.51, 37.77
39.23, 106.75
-43.69, 230.91
-101.23, 122.22
-167.13, -81.49
-114.62, 322.6
-56.44, 296.96
-71.35, -42.52
1.82, 100.38
-37.25, -165.42
4.11, -58.27
-44.96, -10.64
218.58, 100.42
-2.24, 143.48
-260.31, 48.01
-134.48, 1.78
57.1, 119.32
-94.95, 102.17
-159.13, -151.87
-251.71, 256.47
-70.93, 164.51
-133.69, 167.34
19.97, 203.11
-366.07, -191.83
360.91, -235.26
14.13, -8.68
-36.34, -73.72
-5.44, -223.99
-122.51, 47.51
149.47, 132.46
8.82, -296.58
-47.34, -56.43
38.11, -154.42
-74.43, 107.77
42.63, 41.88
-12.93, 31.09
-71.83, -61.01
95.42, -191.19
28.07, -230.25
4.21, -90.18
-347.39, 59.11
-131.45, 249.77
211.84, -18.74
170.71, 30.84
-102.84, -319.11
-207.7, 182.87
214.65, -214.2
-43.49, -106.47
-319.78, 89.55
27.35, 49.74
-18.02, -156.19
-131.73, 46.02
-160.55, -115.38
143.48, 341.21
-47.6, 42.96
-38.17, 123.52
93.52, -88.66
127.89, -97.06
-113.13, 25.28
-95.84, 18.21
-23.34, -288.28
202.16, -18.74
-10.83, -129.78
-66.05, -233.99
-1.77, -50.6
-21.08, 99.63
122.42, -136.94
-159.76, -108.33
201.49, -133.5
74.35, -84.39
50.68, 14.79
91.83, -286.01
-31.91, 98.9
-62.34, -135.13
-128.74, -81.96
-239.79, 36.62
132.36, -87.38
-132.6, -88.12
-6.22, -271.29
-210.89, 157.34
308.09, 25.98
-77.59, 17.22
-111.25, -214.79
-55.27, 253.42
-22.23, -28.82
-57.83, -129.37
119.93, 334.64
-61.7, -107.66
153.28, 139.91
-123.87, 44.76
51.41, 154.92
96.63, -114.14
271.43, -41.18
58.99, 58.17
13.1, 20.61
131.29, 157.48
26.26, -59.48
-74.79, 148.12
-100.73, -51.88
-94.55, 181.69
55.79, 47.08
-12.83, -280.83
109.98, 227.76
187.16, 45.79
96.49, 342.83
65.67, 144.85
162.57, 79.91
-38.61, 130.83
163.81, -285.97
14.73, -41.64
7.91, -120.9
11.42, -51.67
11.29, 114.9
-267.48, -212.72
111.82, -342.9
269.92, -186.72
36.37, 138.43
-214.59, 112.95
-49.79, 14.48
-190.14, 211.17
189.69, -132.09
197.5, -33.59
39.79, 272.93
-34.43, -284.2
-192.07, -191.4
41.54, -19.78
133.75, -195.48
84.0, -99.16
172.93, -76.89
-111.67, -151.11
-317.0, 131.03
371.05, -97.19
56.22, -25.46
275.67, -114.93
27.03, 84.65
-21.0, 71.13
113.79, -150.34
-59.94, 107.95
22.28, -203.05
123.33, 88.97
-39.45, 90.34
-88.81, 56.77
69.16, 145.61
-382.03, -11.45
-248.13, -167.4
-13.52, 111.7
-3.23, -259.89
-29.94, 4.74
242.1, -68.63
-83.13, 176.77
33.67, -264.72
-172.67, 116.46
-32.58, 139.86
-20.99, -243.54
105.6, -92.92
236.68, 90.04
-138.97, 22.21
56.38, 46.65
23.22, 77.61
-160.58, 81.02
-175.69, -31.25
3.02, 272.11
48.93, 59.55
-24.96, 365.88
168.4, 147.75
-64.26, 24.25
53.46, -73.16
11.82, -66.39
-170.86, 24.79
47.42, -163.38
-255.9, 188.42
102.67, 57.92
46.77, 224.66
134.21, -234.31
188.49, -91.3
42.27, -13.53
-171.28, -44.15
-105.01, 32.15
-25.56, -46.94
61.59, 31.95
57.09, 35.53
-29.4, 352.38
32.81, -208.74
20.32, 69.23
232.18, 85.0
-140.4, 226.44
236.72, -268.75
-113.65, 84.19
94.93, -46.94
213.66, -80.26
351.13, -74.0
-13.41, -7.36
15.91, -73.58
-106.36, -24.37
-41.08, -111.75
45.54, 151.87
-328.65, 43.87
35.97, -172.72
75.89, 84.3
-86.51, -114.78
-38.56, -53.78
-111.08, 17.94
271.88, -67.82
113.3, -102.36
182.52, 32.57
2.08, -193.63
170.43, -40.83
-93.98, -28.33
-281.33, -32.83
40.21, -55.77
-28.39, 162.9
-56.45, 138.77
-107.53, 4.22
50.88, -198.08
-139.79, 20.15
61.91, 202.47
13.62, -14.7
-0.1, -22.69
-110.41, -302.18
286.47, 4.48
84.17, 55.16
29.51, -153.45
254.06, 46.72
141.39, 117.5
-252.73, 257.26
98.38, 127.26
104.37, 3.58
84.85, -134.92
69.01, 87.54
188.99, 136.12
-57.17, -21.4
-18.32, -157.24
190.96, 217.74
-175.97, -100.87
-57.08, 17.88
205.61, -17.03
-193.88, -151.33
-65.07, -3.04
-79.62, 25.84
135.81, -42.25
184.25, 174.36
-9.35, -76.04
386.32, -200.85
-71.78, -6.79
22.24, 74.55
-293.93, 182.0
124.96, -132.53
-223.28, 82.81
71.69, -225.76
-6.5, -221.82
-118.15, 204.62
-141.0, -50.0
141.06, 119.06
-114.72, -95.95
-127.43, -21.98
-125.14, -5.59
71.09, -44.4
39.96, 38.76
-187.58, -162.75
176.95, -84.12
-82.98, -20.39
98.96, -41.36
48.9, 208.04
-140.71, 104.52
64.36, -114.49
10.36, -135.41
-35.53, 23.45
-30.49, -225.71
-121.95, -137.76
-109.51, -82.45
-102.09, 83.07
181.0, 87.72
17.08, -214.55
-349.27, -189.79
-218.87, 147.87
208.58, 191.3
173.98, -87.13
114.46, 64.27
59.29, 150.98
-105.27, -2.77
23.89, -111.43
-286.35, 93.82
-25.21, 262.54
274.12, 18.75
-116.4, 229.12
65.01, 217.75
10.04, -67.31
-61.52, -131.13
8.31, 110.28
-3.69, 80.07
95.21, 164.13
-131.0, 122.34
-27.0, 9.93
180.16, -272.73
-183.52, -273.43
-165.41, 39.43
161.78, -314.55
-30.07, -8.71
117.55, 21.6
188.83, 171.87
192.15, -312.67
199.14, 177.89
38.91, 175.5
336.8, 191.15
85.2, -71.52
37.81, 54.27
-111.9, -289.64
201.19, 29.82
34.42, -157.91
16.18, 19.53
-99.41, -27.97
70.72, -79.15
22.99, -109.82
-52.61, -65.21
-34.93, 118.09
-6.5, 13.6
-202.28, 90.03
73.92, 137.98
52.62, -61.65
-42.37, -318.53
-203.18, -16.11
19.02, 83.32
90.78, 268.72
-110.35, -159.12
93.74, 211.92
89.62, 145.85
-74.75, -27.74
184.24, 109.33
-203.88, 12.26
-312.38, 5.25
22.64, -182.29
-255.45, 58.14
54.33, -247.22
11.91, 43.06
16.05, -39.73
31.62, 22.62
-60.84, 127.96
-6.21, -233.52
-13.59, -186.63
43.46, 136.67
-51.61, -119.2
-72.41, -178.57
-85.51, -99.22
-187.04, 67.72
178.51, -128.44
-17.22, 322.32
-34.52, -113.98
-56.88, -219.96
-63.42, 88.98
-55.46, -15.8
-44.19, -173.11
-29.0, 38.2
-178.23, -145.89
-281.1, 193.23
80.71, 100.23
-23.76, 40.73
115.48, 157.95
176.17, 154.63
11.98, 193.23
114.12, 273.82
-125.94, -60.83
-46.34, -62.95
40.51, 45.56
11.04, -107.72
-282.06, 77.96
23.61, -52.87
397.5, 126.81
267.3, -107.36
-90.32, -117.85
86.59, -26.76
-161.17, -105.68
4.26, 302.75
4.63, 8.09
44.57, -148.94
-61.4, 26.31
-100.88, -178.14
-205.83, 6.84
-18.79, 69.41
179.09, 211.49
-20.08, 49.94
70.85, -9.8
-49.06, 212.54
-144.51, -61.17
87.94, 91.06
-102.22, 76.07
35.07, 295.37
-28.85, -244.79
-110.43, -124.87
-55.82, 180.25
121.4, -54.62
21.02, -85.0
66.68, -60.0
56.46, 208.16
2.22, 138.93
109.96, -167.74
-40.28, -261.99
114.3, -104.73
-357.37, -188.85
-100.27, -189.66
-137.81, 46.08
-59.55, 158.05
123.69, 40.19
-44.91, -248.66
104.59, -122.56
-200.12, -77.75
48.18, -63.75
-94.85, 205.54
286.17, -33.27
234.45, -31.38
3.17, -49.95
192.59, 306.93
-85.99, -188.79
-140.02, -82.13
-371.26, 234.68
5.65, -224.1
143.24, -49.18
118.36, 62.81
205.08, -148.59
39.76, -53.42
20.88, 218.0
77.66, -0.57
32.27, 247.17
-188.95, 160.8
-440.72, 147.42
-597.31, -174.29
136.11, -39.09
28.62, -75.78
-108.77, -188.75
81.8, -232.25
-176.41, -84.61
-4.08, 42.69
-97.35, -251.54
-258.44, -74.88
73.47, -183.02
120.23, 58.55
-102.47, 264.63
267.29, 83.9
-134.74, -22.97
-5.41, -354.73
-22.81, 33.89
-135.27, -157.46
-161.84, -219.01
-195.22, -68.37
351.82, 11.19
22.37, -67.37
68.98, 7.24
180.26, -121.16
-30.15, 207.73
135.73, -64.55
21.23, 48.44
-100.38, 82.45
-7.73, 80.15
-70.06, 201.14
143.5, -55.61
-131.46, -109.34
-75.53, 109.04
0.12, -165.52
-178.95, -130.32
-58.68, 59.26
-73.12, 164.06
-133.66, -179.75
42.26, 87.06
-69.3, -39.05
28.18, 205.27
4.74, 15.89
113.16, 74.01
133.76, -97.03
91.57, -123.2
-24.09, -111.31
174.92, 35.03
-183.3, 14.46
49.35, -165.73
120.26, -30.18
80.82, -69.38
56.1, 31.98
125.13, -75.38
-118.37, -23.79
-159.33, 110.33
126.36, -219.92
153.34, -197.08
-15.51, 59.94
75.76, 13.73
69.27, -164.26
-22.92, 27.96
168.18, -181.81
-214.49, -365.27
-17.56, -176.28
102.39, -329.72
148.95, -231.47
-298.13, 304.5
208.54, -185.34
-55.47, -67.37
-18.87, -34.08
124.96, -25.19
-60.0, -83.68
0.05, -268.54
238.86, 208.79
9.19, 83.41
188.13, 16.57
115.06, 137.27
-0.3, 76.3
-131.78, 65.1
-11.74, 14.07
-115.76, -28.82
9.27, 10.91
96.66, -127.57
71.29, 110.45
-139.87, -299.96
16.07, -28.8
-18.6, -253.8
-196.06, 98.89
194.91, 48.91
-137.04, 5.9
-105.58, 66.26
45.24, -144.45
16.23, 139.59
111.84, 35.1
-76.07, 18.58
243.59, 179.66
-218.64, 66.22
-79.18, -63.25
5.42, -97.56
-143.05, -38.53
-74.57, 56.72
276.32, 242.58
47.41, 84.96
138.88, -38.78
319.44, 47.54
-46.7, -79.54
31.26, 189.95
-130.3, -99.77
-58.11, 89.21
220.67, -235.06
-92.63, 181.01
-44.43, -234.37
-14.92, 83.94
14.4, -29.86
56.88, -197.4
-12.43, -336.02
-363.0, 83.14
0.23, 32.31
-355.01, -43.58
317.76, 5.62
-217.7, 41.9
-95.15, 34.35
226.67, 236.15
35.22, 125.12
244.07, -150.81
-135.59, -40.14
147.52, 150.61
76.26, -11.18
298.49, 127.57
-106.3, 149.87
-33.16, -49.79
-76.45, -191.37
36.86, 216.95
7.61, 50.76
-40.69, 17.0
-116.39, -191.17
-154.21, -77.9
193.28, 108.49
59.37, -179.21
-38.61, 315.03
-46.56, -142.2
99.12, -259.1
-229.65, 87.83
-111.73, -69.02
128.12, 94.9
47.61, 5.18
300.4, -308.72
262.21, -37.14
222.97, -44.07
-25.91, 22.17
29.72, 4.22
20.76, 196.8
121.68, -127.01
-185.9, -241.14
-1.93, -89.99
-7.98, 265.84
-300.35, 83.29
-17.53, -278.3
81.24, 51.46
-96.53, -134.48
-160.18, -32.04
-245.82, 115.97
-18.54, 190.62
118.78, -84.44
-16.85, 53.6
-253.73, -114.38
19.45, 204.75
262.69, -179.59
-47.32, 132.85
46.89, -24.37
69.77, -59.12
-190.4, -157.55
54.89, 72.68
281.37, -159.79
25.59, -1.61
-78.77, 26.07
20.47, -407.18
-162.29, -62.21
6.45, -21.55
-152.52, -52.38
11.5, -25.09
24.95, -81.16
104.45, 133.77
-168.88, -30.44
-297.76, -256.36
-33.31, 116.4
85.34, -202.3
142.33, 255.31
264.72, -1.24
136.52, 22.14
119.96, -131.99
-68.31, -80.68
-61.1, -120.76
135.4, 29.28
-108.26, 18.94
3.66, 47.88
-263.93, -190.33
-141.37, -132.39
106.31, 72.93
-115.84, -26.78
-147.76, 40.62
-195.4, -121.45
144.35, 157.56
-214.69, 109.04
258.63, -204.48
176.69, -233.94
120.77, 13.86
227.87, -48.44
43.3, -77.83
30.05, 177.46
-152.55, -3.98
-96.8, 77.38
-123.15, 24.73
27.38, -11.36
11.2, -247.03
-98.97, 2.94
-117.29, -61.96
-79.7, -31.45
-131.1, 160.23
108.02, -136.33
193.58, -106.73
104.59, 124.93
74.65, -90.7
71.12, 57.38
85.77, 149.59
51.43, 403.35
82.99, 41.42
-313.52, -86.3
101.97, -86.85
285.78, 104.36
-13.72, 203.62
78.54, -298.46
-327.07, 9.57
46.36, 40.85
72.99, 110.18
87.7, -115.86
169.95, -37.87
-155.15, -7.39
165.16, 176.61
200.77, -50.64
-27.46, 175.27
32.64, -40.99
-47.51, 120.03
-62.23, 190.8
-48.42, 10.9
311.36, -103.96
-158.1, 85.57
-101.47, 30.6
31.94, -383.24
102.31, -24.46
394.33, 259.4
-83.78, 119.34
-7.76, 23.86
62.63, 200.58
-169.5, 88.12
-5.41, -13.56
-137.37, 52.33
-2.76, 303.27
85.57, 374.83
28.31, -114.37
48.22, -22.74
0.17, 76.41
-191.44, 33.09
-7.26, 87.8
-63.76, -259.95
-198.64, -2.91
-216.4, 417.69
90.32, -56.88
96.0, -104.82
-67.2, -61.91
-143.37, 2.75
105.65, -354.56
14.96, -161.17
91.96, -101.86
-20.13, 229.8
279.95, -152.82
102.35, -190.57
207.77, -124.55
